VoxCPM	https://github.com/blackboxprogramming/VoxCPM	VoxCPM2: Tokenizer-Free TTS for Multilingual Speech Generation, Creative Voice Design, and True-to-Life Cloning	false	2026-07-09T18:37:10Z
codex-plugin-cc	https://github.com/blackboxprogramming/codex-plugin-cc	Use Codex from Claude Code to review code or delegate tasks.	false	2026-07-18T15:03:09Z
Resume-Matcher	https://github.com/blackboxprogramming/Resume-Matcher	The #1 AI Harness for Building Resumes, PDFs, Cover Letters & more, locally with 100+ LLMs support.	false	2026-07-18T15:06:37Z
claude-inter-comm	https://github.com/blackboxprogramming/claude-inter-comm		false	2026-07-06T19:56:01Z
letta	https://github.com/blackboxprogramming/letta	Platform for stateful agents: AI with advanced memory that can learn and self-improve over time.	false	2026-07-18T15:46:01Z
langextract	https://github.com/blackboxprogramming/langextract	A Python library for extracting structured information from unstructured text using LLMs with precise source grounding and interactive visualization.	false	2026-07-18T14:40:12Z
financial-services	https://github.com/blackboxprogramming/financial-services		false	2026-07-18T14:49:31Z
Anthropic-Cybersecurity-Skills	https://github.com/blackboxprogramming/Anthropic-Cybersecurity-Skills	817 structured cybersecurity skills for AI agents · Mapped to 6 frameworks: MITRE ATT&CK, NIST CSF 2.0, MITRE ATLAS, D3FEND, NIST AI RMF & MITRE F3 (Fight Fraud) · agentskills.io standard · Works with Claude Code, GitHub Copilot, Codex CLI, Cursor, Gemini CLI & 20+ platforms · 29 security domains · Apache 2.0	false	2026-07-18T15:40:09Z
MiniCPM-V	https://github.com/blackboxprogramming/MiniCPM-V	A Pocket-Sized MLLM for Ultra-Efficient Image and Video Understanding on Your Phone	false	2026-07-09T18:37:35Z
taipy	https://github.com/blackboxprogramming/taipy	Turns Data and AI algorithms into production-ready web applications in no time.	false	2026-07-18T16:07:19Z
minicpm	https://github.com/blackboxprogramming/minicpm	MiniCPM5-1B: A SOTA 1B on-device LLM, small yet powerful.	false	2026-07-09T18:23:49Z
pingora	https://github.com/blackboxprogramming/pingora	A library for building fast, reliable and evolvable network services.	false	2026-07-18T15:09:27Z
authelia	https://github.com/blackboxprogramming/authelia	The Single Sign-On Multi-Factor portal for web apps, now OpenID Certified™	false	2026-06-19T19:29:37Z
agentchattr	https://github.com/blackboxprogramming/agentchattr	Free, local chat where AI coding agents can tag each other, talk, and coordinate with you.	false	2026-06-19T19:27:57Z
wireguard-freebsd	https://github.com/blackboxprogramming/wireguard-freebsd	Mirror only. Official repository is at https://git.zx2c4.com/wireguard-freebsd	false	2026-06-19T19:24:34Z
wireguard-apple	https://github.com/blackboxprogramming/wireguard-apple	Mirror only. Official repository is at https://git.zx2c4.com/wireguard-apple	false	2026-06-19T18:41:56Z
wireguard-android	https://github.com/blackboxprogramming/wireguard-android	Mirror only. Official repository is at https://git.zx2c4.com/wireguard-android	false	2026-06-19T18:39:35Z
Road-Llama	https://github.com/blackboxprogramming/Road-Llama	Get up and running with Kimi-K2.5, GLM-5, MiniMax, DeepSeek, gpt-oss, Qwen, Gemma and other models.	false	2026-06-18T23:55:38Z
jsoncrack.com	https://github.com/blackboxprogramming/jsoncrack.com	✨ Innovative and open-source visualization application that transforms various data formats, such as JSON, YAML, XML and CSV into interactive graphs.	false	2026-07-18T14:31:43Z
hf-hub	https://github.com/blackboxprogramming/hf-hub	Rust client for the huggingface hub aiming for minimal subset of features over `huggingface-hub` python package	false	2026-06-10T01:17:57Z
oh-my-pi	https://github.com/blackboxprogramming/oh-my-pi	⌥  AI Coding agent for the terminal — hash-anchored edits, optimized tool harness, LSP, Python, browser, subagents, and more	false	2026-06-10T00:18:52Z
assistant-ui	https://github.com/blackboxprogramming/assistant-ui	Typescript/React Library for AI Chat💬🚀	false	2026-06-10T00:17:54Z
goose	https://github.com/blackboxprogramming/goose	an open source, extensible AI agent that goes beyond code suggestions - install, execute, edit, and test with any LLM	false	2026-06-10T00:15:48Z
agentgateway	https://github.com/blackboxprogramming/agentgateway	Next Generation Agentic Proxy for AI Agents and MCP servers	false	2026-06-10T00:16:06Z
beam	https://github.com/blackboxprogramming/beam	Apache Beam is a unified programming model for Batch and Streaming data processing.	false	2026-06-10T00:06:22Z
DocsGPT	https://github.com/blackboxprogramming/DocsGPT	Private AI platform for agents, assistants and enterprise search. Built-in Agent Builder, Deep research, Document analysis, Multi-model support, and API connectivity for agents.	false	2026-06-10T00:17:23Z
opencode	https://github.com/blackboxprogramming/opencode	The open source coding agent.	false	2026-06-10T00:17:00Z
mlx	https://github.com/blackboxprogramming/mlx	MLX: An array framework for Apple silicon	false	2026-06-09T23:55:51Z
cudf	https://github.com/blackboxprogramming/cudf	cuDF - GPU DataFrame Library 	false	2026-08-12T14:11:00Z
fiftyone	https://github.com/blackboxprogramming/fiftyone	Refine high-quality datasets and visual AI models	false	2026-06-10T00:04:32Z
tinygrad	https://github.com/blackboxprogramming/tinygrad	You like pytorch? You like micrograd? You love tinygrad! ❤️ 	false	2026-06-09T23:54:00Z
onednn	https://github.com/blackboxprogramming/onednn	oneAPI Deep Neural Network Library (oneDNN)	false	2026-06-09T23:56:08Z
pytorch	https://github.com/blackboxprogramming/pytorch	Tensors and Dynamic neural networks in Python with strong GPU acceleration	false	2026-06-09T23:50:21Z
browser-use	https://github.com/blackboxprogramming/browser-use	🌐 Make websites accessible for AI agents. Automate tasks online with ease.	false	2026-06-10T00:18:44Z
xet-core	https://github.com/blackboxprogramming/xet-core	xet client tech, used in huggingface_hub	false	2026-06-10T01:18:14Z
tensorflow	https://github.com/blackboxprogramming/tensorflow	An Open Source Machine Learning Framework for Everyone	false	2026-06-09T23:50:59Z
uv	https://github.com/blackboxprogramming/uv	An extremely fast Python package and project manager, written in Rust.	false	2026-06-10T00:08:14Z
keras	https://github.com/blackboxprogramming/keras	Deep Learning for humans	false	2026-06-09T23:53:41Z
flink	https://github.com/blackboxprogramming/flink	Apache Flink	false	2026-06-10T00:06:07Z
chat-ui	https://github.com/blackboxprogramming/chat-ui	The open source codebase powering HuggingChat	false	2026-06-10T01:18:34Z
agno	https://github.com/blackboxprogramming/agno	Build, run, and manage agent platforms.	false	2026-06-10T00:16:18Z
triton	https://github.com/blackboxprogramming/triton	Development repository for the Triton language and compiler	false	2026-06-09T23:55:15Z
tvm	https://github.com/blackboxprogramming/tvm	Open Machine Learning Compiler Framework	false	2026-06-10T00:17:38Z
delta	https://github.com/blackboxprogramming/delta	An open-source storage framework that enables building a Lakehouse architecture with compute engines including Spark, PrestoDB, Flink, Trino, and Hive and APIs	false	2026-06-10T00:04:55Z
carla	https://github.com/blackboxprogramming/carla	Open-source simulator for autonomous driving research.	false	2026-06-10T00:19:05Z
spark	https://github.com/blackboxprogramming/spark	Apache Spark - A unified analytics engine for large-scale data processing	false	2026-06-10T00:05:59Z
jax	https://github.com/blackboxprogramming/jax	Composable transformations of Python+NumPy programs: differentiate, vectorize, JIT to GPU/TPU, and more	false	2026-06-09T23:51:28Z
pi	https://github.com/blackboxprogramming/pi	AI agent toolkit: unified LLM API, agent loop, TUI, coding agent CLI	false	2026-06-10T00:18:24Z
narwhals	https://github.com/blackboxprogramming/narwhals	Lightweight and extensible compatibility layer between dataframe libraries!	false	2026-06-10T00:03:25Z
pandas	https://github.com/blackboxprogramming/pandas	Flexible and powerful data analysis / manipulation library for Python, providing labeled data structures similar to R data.frame objects, statistical functions, and much more	false	2026-06-10T00:00:42Z
dask	https://github.com/blackboxprogramming/dask	Parallel computing with task scheduling	false	2026-06-10T00:01:37Z
rig	https://github.com/blackboxprogramming/rig	⚙️🦀 Build modular and scalable LLM Applications in Rust	false	2026-06-10T00:15:45Z
hf-agentfinder	https://github.com/blackboxprogramming/hf-agentfinder	Agent Finder Client/Server 	false	2026-06-10T01:18:57Z
iceberg	https://github.com/blackboxprogramming/iceberg	Apache Iceberg	false	2026-06-10T00:05:11Z
optimum-intel	https://github.com/blackboxprogramming/optimum-intel	🤗 Optimum Intel: Accelerate inference with Intel optimization tools	false	2026-06-10T01:19:15Z
cugraph	https://github.com/blackboxprogramming/cugraph	cuGraph - RAPIDS Graph Analytics Library	false	2026-06-10T00:02:26Z
speech-to-speech	https://github.com/blackboxprogramming/speech-to-speech	Build local voice agents with open-source models	false	2026-06-10T01:19:31Z
claude-code-action	https://github.com/blackboxprogramming/claude-code-action		false	2026-06-10T00:17:15Z
onnx	https://github.com/blackboxprogramming/onnx	Open standard for machine learning interoperability	false	2026-06-09T23:56:36Z
burn	https://github.com/blackboxprogramming/burn	Burn is a next generation tensor library and Deep Learning Framework that doesn't compromise on flexibility, efficiency and portability.	false	2026-06-09T23:57:11Z
career-ops	https://github.com/blackboxprogramming/career-ops	AI-powered job search system built on Claude Code. 14 skill modes, Go dashboard, PDF generation, batch processing.	false	2026-09-01T09:32:58Z
aim	https://github.com/blackboxprogramming/aim	Aim 💫 — An easy-to-use & supercharged open-source experiment tracker.	false	2026-06-10T00:16:39Z
airflow	https://github.com/blackboxprogramming/airflow	Apache Airflow - A platform to programmatically author, schedule, and monitor workflows	false	2026-06-10T00:05:49Z
hf-mcp-server	https://github.com/blackboxprogramming/hf-mcp-server	Hugging Face MCP Server	false	2026-06-10T01:19:55Z
ml-intern	https://github.com/blackboxprogramming/ml-intern	🤗 ml-intern: an open-source ML engineer that reads papers, trains models, and ships ML models	false	2026-06-10T01:20:13Z
duckdb	https://github.com/blackboxprogramming/duckdb	DuckDB is an analytical in-process SQL database management system	false	2026-06-10T00:04:22Z
burr	https://github.com/blackboxprogramming/burr	Build applications that make decisions (chatbots, agents, simulations, etc...). Monitor, trace, persist, and execute on your own infrastructure.	false	2026-06-10T00:17:13Z
xgboost	https://github.com/blackboxprogramming/xgboost	Scalable, Portable and Distributed Gradient Boosting (GBDT, GBRT or GBM) Library,  for Python, R, Java, Scala, C++ and more. Runs on single machine, Hadoop, Spark, Dask, Flink and DataFlow	false	2026-06-10T00:09:00Z
scipy	https://github.com/blackboxprogramming/scipy	SciPy library main repository	false	2026-06-10T00:02:06Z
axolotl	https://github.com/blackboxprogramming/axolotl	Go ahead and axolotl questions	false	2026-06-10T00:18:11Z
OpenEnv	https://github.com/blackboxprogramming/OpenEnv	An interface library for RL post training with environments. 	false	2026-06-10T01:20:37Z
smolagents	https://github.com/blackboxprogramming/smolagents	🤗 smolagents: a barebones library for agents that think in code.	false	2026-06-10T01:20:54Z
cassandra-cpp-driver	https://github.com/blackboxprogramming/cassandra-cpp-driver	C/C++ Driver for Apache Cassandra®	false	2026-06-10T07:14:59Z
bitsandbytes	https://github.com/blackboxprogramming/bitsandbytes	Accessible large language models via k-bit quantization for PyTorch.	false	2026-06-10T00:18:42Z
transformers	https://github.com/blackboxprogramming/transformers	🤗 Transformers: the model-definition framework for state-of-the-art machine learning models in text, vision, audio, and multimodal models, for both inference and training. 	false	2026-06-09T23:59:20Z
optimum-quanto	https://github.com/blackboxprogramming/optimum-quanto	A pytorch quantization backend for optimum	false	2026-06-10T01:21:35Z
oxen	https://github.com/blackboxprogramming/oxen	Lightning fast data version control system for structured and unstructured machine learning datasets. We aim to make versioning datasets as easy as versioning code.	false	2026-06-10T00:03:53Z
astropy	https://github.com/blackboxprogramming/astropy	Astronomy and astrophysics core library	false	2026-06-10T00:17:51Z
scikit-learn	https://github.com/blackboxprogramming/scikit-learn	scikit-learn: machine learning in Python	false	2026-06-10T00:08:36Z
transformers-test-ci	https://github.com/blackboxprogramming/transformers-test-ci		false	2026-06-10T01:21:54Z
gz-rendering	https://github.com/blackboxprogramming/gz-rendering	C++ library designed to provide an abstraction for different rendering engines. It offers unified APIs for creating 3D graphics applications.	false	2026-06-10T06:24:28Z
inference-benchmarker	https://github.com/blackboxprogramming/inference-benchmarker	Inference server benchmarking tool	false	2026-06-10T01:22:10Z
featuretools	https://github.com/blackboxprogramming/featuretools	An open source python library for automated feature engineering	false	2026-06-10T00:17:10Z
polars	https://github.com/blackboxprogramming/polars	Extremely fast Query Engine for DataFrames, written in Rust	false	2026-06-10T00:00:59Z
iree	https://github.com/blackboxprogramming/iree	A retargetable MLIR-based machine learning compiler and runtime toolkit.	false	2026-06-09T23:56:54Z
kernels	https://github.com/blackboxprogramming/kernels	Build compute kernels and load them from the Hub.	false	2026-06-10T01:22:27Z
optimum	https://github.com/blackboxprogramming/optimum	🚀 Accelerate inference and training of 🤗 Transformers, Diffusers, TIMM and Sentence Transformers with easy to use hardware optimization tools	false	2026-06-10T01:22:43Z
trl	https://github.com/blackboxprogramming/trl	Train transformer language models with reinforcement learning.	false	2026-06-10T01:22:59Z
GPT-RAG	https://github.com/blackboxprogramming/GPT-RAG	Sharing the learning along the way we been gathering to enable Azure OpenAI at enterprise scale in a secure manner. GPT-RAG core is a Retrieval-Augmented Generation pattern running in Azure, using Azure Cognitive Search for retrieval and Azure OpenAI large language models to power ChatGPT-style and Q&A experiences.	false	2026-06-10T00:18:19Z
autoware	https://github.com/blackboxprogramming/autoware	Autoware - the world's leading open-source software project for autonomous driving	false	2026-06-10T00:18:06Z
accelerate	https://github.com/blackboxprogramming/accelerate	🚀 A simple way to launch, train, and use PyTorch models on almost any device and distributed configuration, automatic mixed precision (including fp8), and easy-to-configure FSDP and DeepSpeed support	false	2026-06-10T01:23:16Z
datasets	https://github.com/blackboxprogramming/datasets	🤗 The largest hub of ready-to-use datasets for AI models with fast, easy-to-use and efficient data manipulation tools	false	2026-06-10T01:23:32Z
zarr-python	https://github.com/blackboxprogramming/zarr-python	An implementation of chunked, compressed, N-dimensional arrays for Python.	false	2026-06-10T00:03:03Z
zvec	https://github.com/blackboxprogramming/zvec	A lightweight, lightning-fast, in-process vector database	false	2026-06-10T00:16:41Z
jido	https://github.com/blackboxprogramming/jido	🤖 Autonomous agent framework for Elixir. Built for distributed, autonomous behavior and dynamic workflows.	false	2026-06-10T00:16:00Z
pandera	https://github.com/blackboxprogramming/pandera	A light-weight, flexible, and expressive statistical data testing library	false	2026-06-10T00:04:02Z
deer-flow	https://github.com/blackboxprogramming/deer-flow	An open-source long-horizon SuperAgent harness that researches, codes, and creates. With the help of sandboxes, memories, tools, skill, subagents and message gateway, it handles different levels of tasks that could take minutes to hours.	false	2026-06-10T00:18:37Z
schemabrain	https://github.com/blackboxprogramming/schemabrain	The trust and intelligence layer between AI agents and your database. Read-only by architecture, semantic knowledge graph + audit log, MCP-native.	false	2026-06-10T00:17:41Z
sentence-transformers	https://github.com/blackboxprogramming/sentence-transformers	State-of-the-Art Embeddings, Retrieval, and Reranking	false	2026-06-09T23:59:40Z
hudi	https://github.com/blackboxprogramming/hudi	Upserts, Deletes And Incremental Processing on Big Data.	false	2026-06-10T00:05:23Z
tokenizers	https://github.com/blackboxprogramming/tokenizers	💥 Fast State-of-the-Art Tokenizers optimized for Research and Production	false	2026-06-10T00:00:01Z
rtp-llm	https://github.com/blackboxprogramming/rtp-llm	RTP-LLM: Alibaba's high-performance LLM inference engine for diverse applications.	false	2026-06-10T00:16:36Z
solr	https://github.com/blackboxprogramming/solr	Apache Solr open-source search software	false	2026-06-10T00:17:26Z
label-studio	https://github.com/blackboxprogramming/label-studio	Label Studio is a multi-type data labeling and annotation tool with standardized output format	false	2026-06-10T00:04:44Z
agentscope	https://github.com/blackboxprogramming/agentscope	Build and run agents you can see, understand and trust.	false	2026-06-10T00:16:31Z
QwenPaw	https://github.com/blackboxprogramming/QwenPaw	Your Personal AI Assistant; easy to install, deploy on your own machine or on the cloud; supports multiple chat apps with easily extensible capabilities.	false	2026-06-10T00:16:26Z
VeOmni	https://github.com/blackboxprogramming/VeOmni	VeOmni: Scaling Any Modality Model Training with Model-Centric Distributed Recipe Zoo	false	2026-06-10T00:19:00Z
JoltPhysics	https://github.com/blackboxprogramming/JoltPhysics	A multi core friendly rigid body physics and collision detection library. Written in C++. Suitable for games and VR applications. Used by Horizon Forbidden West and Death Stranding 2.	false	2026-06-10T07:17:32Z
openagent	https://github.com/blackboxprogramming/openagent	⚡️next-generation personal AI assistant powered by LLM, RAG and agent loops, supporting computer-use, browser-use and coding agent, demo: https://demo.openagentai.org	false	2026-06-10T00:19:10Z
whisper.cpp	https://github.com/blackboxprogramming/whisper.cpp	Port of OpenAI's Whisper model in C/C++	false	2026-06-10T07:53:18Z
sandboxed-api	https://github.com/blackboxprogramming/sandboxed-api	Generate sandboxes for C/C++ libraries automatically	false	2026-06-10T07:06:47Z
data-juicer	https://github.com/blackboxprogramming/data-juicer	Data processing for and with foundation models!  🍎 🍋 🌽 ➡️ ➡️🍸 🍹 🍷	false	2026-06-10T00:16:52Z
OpenMLDB	https://github.com/blackboxprogramming/OpenMLDB	OpenMLDB is an open-source machine learning database that provides a feature platform computing consistent features for training and inference.	false	2026-06-10T00:15:40Z
paddle	https://github.com/blackboxprogramming/paddle	PArallel Distributed Deep LEarning: Machine Learning Framework from Industrial Practice （『飞桨』核心框架，深度学习&机器学习高性能单机、分布式训练和跨平台部署）	false	2026-06-09T23:54:20Z
ax	https://github.com/blackboxprogramming/ax	The pretty much "official" DSPy framework for Typescript	false	2026-06-10T00:18:09Z
llama-cpp-python	https://github.com/blackboxprogramming/llama-cpp-python	Python bindings for llama.cpp	false	2026-06-10T00:15:35Z
lakefs	https://github.com/blackboxprogramming/lakefs	lakeFS - Data version control for your data lake | Git for data	false	2026-06-10T00:05:36Z
mage-ai	https://github.com/blackboxprogramming/mage-ai	🧙 Build, run, and manage data pipelines for integrating and transforming data.	false	2026-06-10T00:07:21Z
pocketpal-ai	https://github.com/blackboxprogramming/pocketpal-ai	An app that brings language models directly to your phone.	false	2026-06-10T00:15:38Z
argo-workflows	https://github.com/blackboxprogramming/argo-workflows	Workflow Engine for Kubernetes	false	2026-06-10T00:17:31Z
ECC	https://github.com/blackboxprogramming/ECC	The agent harness performance optimization system. Skills, instincts, memory, security, and research-first development for Claude Code, Codex, Opencode, Cursor and beyond.	false	2026-06-10T00:15:55Z
yunikorn-core	https://github.com/blackboxprogramming/yunikorn-core	Apache YuniKorn Core	false	2026-06-10T00:17:33Z
agent-squad	https://github.com/blackboxprogramming/agent-squad	Flexible and powerful framework for managing multiple AI agents and handling complex conversations	false	2026-06-10T00:15:53Z
awesome-opensource-ai	https://github.com/blackboxprogramming/awesome-opensource-ai	Curated list of the best truly open-source AI projects, models, tools, and infrastructure.	false	2026-06-09T23:49:39Z
numpyro	https://github.com/blackboxprogramming/numpyro	Probabilistic programming with NumPy powered by JAX for autograd and JIT compilation to GPU/TPU/CPU.	false	2026-06-09T23:53:15Z
aisuite	https://github.com/blackboxprogramming/aisuite	Simple, unified interface to multiple Generative AI providers 	false	2026-06-10T00:16:55Z
distilabel	https://github.com/blackboxprogramming/distilabel	Distilabel is a framework for synthetic data and AI feedback for engineers who need fast, reliable and scalable pipelines based on verified research papers.	false	2026-06-10T00:17:28Z
argilla	https://github.com/blackboxprogramming/argilla	Argilla is a collaboration tool for AI engineers and domain experts to build high-quality datasets	false	2026-06-10T00:17:36Z
snorkel	https://github.com/blackboxprogramming/snorkel	A system for quickly generating training data with weak supervision	false	2026-06-10T00:04:13Z
deequ	https://github.com/blackboxprogramming/deequ	Deequ is a library built on top of Apache Spark for defining "unit tests for data", which measure data quality in large datasets.	false	2026-06-10T00:18:22Z
candle	https://github.com/blackboxprogramming/candle	Minimalist ML framework for Rust	false	2026-06-09T23:57:32Z
catboost	https://github.com/blackboxprogramming/catboost	A fast, scalable, high performance Gradient Boosting on Decision Trees library, used for ranking, classification, regression and other machine learning tasks for Python, R, Java, C++. Supports computation on CPU and GPU.	false	2026-06-10T00:19:02Z
OpenLLM	https://github.com/blackboxprogramming/OpenLLM	Run any open-source LLMs, such as DeepSeek and Llama, as OpenAI compatible API endpoint in the cloud.	false	2026-06-10T00:18:47Z
dali	https://github.com/blackboxprogramming/dali	A GPU-accelerated library containing highly optimized building blocks and an execution engine for data processing to accelerate deep learning training and inference applications.	false	2026-06-10T00:03:14Z
fairseq2	https://github.com/blackboxprogramming/fairseq2	FAIR Sequence Modeling Toolkit 2	false	2026-06-10T00:00:24Z
UTM	https://github.com/blackboxprogramming/UTM	Virtual machines for iOS and macOS	false	2026-07-18T14:46:23Z
skrub	https://github.com/blackboxprogramming/skrub	Machine learning with dataframes	false	2026-06-10T00:03:44Z
autogluon	https://github.com/blackboxprogramming/autogluon	Fast and Accurate ML in 3 Lines of Code	false	2026-06-10T00:18:01Z
wolf	https://github.com/blackboxprogramming/wolf	Stream virtual desktops and games running in Docker	false	2026-06-10T07:19:12Z
RWKV-LM	https://github.com/blackboxprogramming/RWKV-LM	RWKV (pronounced RwaKuv) is an RNN with great LLM performance, which can also be directly trained like a GPT transformer (parallelizable). We are at RWKV-7 "Goose". So it's combining the best of RNN and transformer - great performance, linear time, constant space (no kv-cache), fast training, infinite ctx_len, and free sentence embedding.	false	2026-06-10T00:18:29Z
flax	https://github.com/blackboxprogramming/flax	Flax is a neural network library for JAX that is designed for flexibility.	false	2026-06-09T23:51:47Z
hamilton	https://github.com/blackboxprogramming/hamilton	Apache Hamilton helps data scientists and engineers define testable, modular, self-documenting dataflows, that encode lineage/tracing and metadata. Runs and scales everywhere python does.	false	2026-06-10T00:07:31Z
nghttp3	https://github.com/blackboxprogramming/nghttp3	HTTP/3 library written in C	false	2026-06-10T07:11:01Z
ggml	https://github.com/blackboxprogramming/ggml	Tensor library for machine learning	false	2026-06-09T23:55:32Z
chronos-forecasting	https://github.com/blackboxprogramming/chronos-forecasting	Chronos: Pretrained Models for Time Series Forecasting	false	2026-06-10T00:17:18Z
Pixelle-Video	https://github.com/blackboxprogramming/Pixelle-Video	🚀 AI 全自动短视频引擎 | AI Fully Automated Short Video Engine	false	2026-06-10T00:16:16Z
pytorch_geometric	https://github.com/blackboxprogramming/pytorch_geometric	Graph Neural Network Library for PyTorch	false	2026-06-09T23:54:36Z
equinox	https://github.com/blackboxprogramming/equinox	Elegant easy-to-use neural networks + scientific computing in JAX. https://docs.kidger.site/equinox/	false	2026-06-09T23:52:23Z
higress	https://github.com/blackboxprogramming/higress	🤖 AI Gateway | AI Native API Gateway	false	2026-06-10T00:16:49Z
detectron2	https://github.com/blackboxprogramming/detectron2	Detectron2 is a platform for object detection, segmentation and other visual recognition tasks.	false	2026-07-18T14:46:58Z
ray	https://github.com/blackboxprogramming/ray	Ray is an AI compute engine. Ray consists of a core distributed runtime and a set of AI Libraries for accelerating ML workloads.	false	2026-06-06T06:06:02Z
mermaid	https://github.com/blackboxprogramming/mermaid	Generation of diagrams like flowcharts or sequence diagrams from text in a similar manner as markdown	false	2026-06-06T05:49:59Z
dashy	https://github.com/blackboxprogramming/dashy	🚀 A self-hostable personal dashboard built for you. Includes status-checking, widgets, themes, icon packs, a UI editor and tons more!	false	2026-06-06T05:39:28Z
kroki	https://github.com/blackboxprogramming/kroki	Creates diagrams from textual descriptions!	false	2026-06-06T05:50:09Z
temporal	https://github.com/blackboxprogramming/temporal	Temporal service	false	2026-06-06T05:44:22Z
keycloak	https://github.com/blackboxprogramming/keycloak	Open Source Identity and Access Management For Modern Applications and Services	false	2026-06-06T05:38:09Z
envoy	https://github.com/blackboxprogramming/envoy	Cloud-native high-performance edge/middle/service proxy	false	2026-06-06T06:06:11Z
filebrowser	https://github.com/blackboxprogramming/filebrowser	📂 Web File Browser	false	2026-06-06T05:38:20Z
uptime-kuma	https://github.com/blackboxprogramming/uptime-kuma	A fancy self-hosted monitoring tool	false	2026-06-06T05:45:53Z
crewai	https://github.com/blackboxprogramming/crewai	Framework for orchestrating role-playing, autonomous AI agents. By fostering collaborative intelligence, CrewAI empowers agents to work together seamlessly, tackling complex tasks.	false	2026-06-06T05:39:37Z
sandbox-runtime	https://github.com/blackboxprogramming/sandbox-runtime	A lightweight sandboxing tool for enforcing filesystem and network restrictions on arbitrary processes at the OS level, without requiring a container.	false	2026-09-02T00:36:22Z
pomerium	https://github.com/blackboxprogramming/pomerium	Pomerium is an identity and context-aware access proxy.	false	2026-06-06T05:48:54Z
cosign	https://github.com/blackboxprogramming/cosign	Code signing and transparency for containers and binaries	false	2026-06-06T05:49:50Z
qdrant	https://github.com/blackboxprogramming/qdrant	Qdrant - High-performance, massive-scale Vector Database and Vector Search Engine for the next generation of AI. Also available in the cloud https://cloud.qdrant.io/	false	2026-06-06T05:40:05Z
prefect	https://github.com/blackboxprogramming/prefect	Prefect is a workflow orchestration framework for building resilient data pipelines in Python.	false	2026-06-06T05:46:04Z
chroma	https://github.com/blackboxprogramming/chroma	Search infrastructure for AI	false	2026-06-06T05:39:48Z
automerge-repo	https://github.com/blackboxprogramming/automerge-repo		false	2026-06-06T05:47:39Z
electric	https://github.com/blackboxprogramming/electric	The agent platform built on sync.	false	2026-06-06T06:05:42Z
opa	https://github.com/blackboxprogramming/opa	Open Policy Agent (OPA) is an open source, general-purpose policy engine.	false	2026-06-06T05:42:49Z
kratos	https://github.com/blackboxprogramming/kratos	Headless cloud-native authentication and identity management written in Go. Scales to a billion+ users. Replace Homegrown, Auth0, Okta, Firebase with better UX and DX. Passkeys, Social Sign In, OIDC, Magic Link, Multi-Factor Auth, SMS, SAML, TOTP, and more. Runs everywhere, runs best on Ory Network. 	false	2026-06-06T05:55:20Z
ibis	https://github.com/blackboxprogramming/ibis	the portable Python dataframe library	false	2026-06-10T00:03:34Z
nats-server	https://github.com/blackboxprogramming/nats-server	High-Performance server for NATS.io, the cloud and edge native messaging system.	false	2026-06-06T05:44:11Z
excalidraw	https://github.com/blackboxprogramming/excalidraw	Virtual whiteboard for sketching hand-drawn like diagrams	false	2026-06-06T05:31:23Z
meilisearch	https://github.com/blackboxprogramming/meilisearch	A lightning-fast search engine API bringing AI-powered hybrid search to your sites and applications.	false	2026-06-06T05:43:28Z
traefik	https://github.com/blackboxprogramming/traefik	The Cloud Native Application Proxy	false	2026-06-06T05:45:28Z
dokku	https://github.com/blackboxprogramming/dokku	A docker-powered PaaS that helps you build and manage the lifecycle of applications	false	2026-06-06T05:39:08Z
scrapy	https://github.com/blackboxprogramming/scrapy	Scrapy, a fast high-level web crawling & scraping framework for Python.	false	2026-06-06T05:46:39Z
coolify	https://github.com/blackboxprogramming/coolify	An open-source, self-hostable PaaS alternative to Vercel, Heroku & Netlify that lets you easily deploy static sites, databases, full-stack applications and 280+ one-click services on your own servers.	false	2026-06-06T05:38:41Z
A2A	https://github.com/blackboxprogramming/A2A	Agent2Agent (A2A) is an open protocol enabling communication and interoperability between opaque agentic applications.	false	2026-06-10T00:15:43Z
zitadel	https://github.com/blackboxprogramming/zitadel	ZITADEL - Identity infrastructure, simplified for you.	false	2026-06-06T05:54:54Z
webauthn	https://github.com/blackboxprogramming/webauthn	FIDO2 Conformant WebAuthn and Passkey backend library for golang	false	2026-06-06T05:46:22Z
automerge	https://github.com/blackboxprogramming/automerge	A JSON-like data structure (a CRDT) that can be modified concurrently by different users, and merged again automatically. 	false	2026-06-06T05:46:14Z
BehaviorTree.CPP	https://github.com/blackboxprogramming/BehaviorTree.CPP	Behavior Trees Library in C++. Batteries included.	false	2026-06-10T07:18:10Z
MNN	https://github.com/blackboxprogramming/MNN	MNN: A blazing-fast, lightweight inference engine battle-tested by Alibaba, powering high-performance on-device LLMs and Edge AI.	false	2026-06-10T00:16:34Z
arviz	https://github.com/blackboxprogramming/arviz	Exploratory analysis of Bayesian models with Python	false	2026-06-10T00:17:56Z
camel	https://github.com/blackboxprogramming/camel	🐫 CAMEL: The first and the best multi-agent framework. Finding the Scaling Law of Agents. https://www.camel-ai.org	false	2026-06-10T00:18:57Z
dex	https://github.com/blackboxprogramming/dex	OpenID Connect (OIDC) identity and OAuth 2.0 provider with pluggable connectors	false	2026-06-06T05:49:23Z
afero	https://github.com/blackboxprogramming/afero	The Universal Filesystem Abstraction for Go	false	2026-06-06T05:46:30Z
